FROM_ID,TO_ID
2449079,432486
2449079,684292
2449079,684331
2449080,396253
2449080,31105
2449080,30798
2449080,1595835
2449080,31140
2449080,2184541
2449080,31164
2449080,1649939
2449080,945617
2449080,899822
2449080,31513
2449080,31115
2449080,1649938
2449080,2523066
2449080,752427
2449080,2345127
2449080,2544925
2449080,2449131
2449080,752747
2449080,1475898
2449080,1563316
2449080,2602510
2449080,2602509
2449080,2602513
2449080,2113683
2449080,2183040
2449080,2449105
2449081,2400490
2449083,1704696
2449083,2159380
2449083,2226602
2449083,31202
2449083,1846535
2449083,1214531
2449083,1535831
2449083,31017
2449083,1910717
2449083,1572048
2449083,1074600
2449083,1616960
2449083,1294124
2449083,759794
2449083,428702
2449083,1424159
2449083,1583433
2449083,2122287
2449083,31018
2449083,31063
2449083,772762
2449084,1629953
2449084,1109263
2449084,922107
2449084,31505
2449084,1424159
2449084,31384
2449084,2125156
2449084,993776
2449084,1744983
2449084,30838
2449084,31227
2449084,1214528
2449085,31240
2449085,1127328
2449085,1842413
2449085,2401109
2449085,922107
2449085,1629953
2449085,31384
2449085,2449131
2449085,2552862
2449085,3447566
2449085,3447590
2449085,1086251
2449086,31140
2449086,2445274
2449086,656987
2449086,31465
2449087,31115
2449088,686175
2449088,31115
2449088,1046537
2449089,30935
2449089,164383
2449089,31161
2449089,31465
2449089,31513
2449089,1056639
2449089,899822
2449089,1109263
2449089,31022
2449091,1424159
2449091,1542057
2449091,30894
2449093,686175
2449093,31014
2449093,31115
2449093,783030
2449095,31115
2449095,31140
2449096,922107
2449096,686175
2449096,31056
2449096,2448987
2449096,31161
2449096,1722996
2449096,1629953
2449096,684292
2449096,684331
2449096,31384
2449096,432486
2449097,31115
2449097,2448561
2449099,31445
2449099,31105
2449099,2269492
2449099,1744983
2449099,1560394
2449099,686175
2449099,1586815
2449099,1635557
2449099,31094
2449099,31085
2449099,31505
2449099,31465
2449099,31533
2449100,31014
2449101,772762
2449101,998802
2449102,2081708
2449102,1595835
2449102,1649939
2449102,971140
2449102,31227
2449102,1563316
2449102,2449105
2449102,2602513
2449103,31543
2449103,31105
2449105,1424159
2449105,1595835
2449105,31140
2449105,1649939
2449105,1111012
2449105,1610741
2449105,428702
2449105,2184541
2449105,31505
2449105,31227
2449105,1527065
2449105,428781
2449105,1297361
2449105,31105
2449105,2602512
2449105,1563316
2449105,2113683
2449105,2602513
2449105,752427
2449105,2315146
2449105,164383
2449105,2602510
2449105,2602509
2449105,31384
2449105,2449131
2449108,31094
2449108,31533
2449109,875014
2449109,2449087
2449109,1369785
2449111,1424159
2449111,1744983
2449111,31384
2449111,1629953
2449111,922107
2449112,978659
2449112,811409
2449112,1725692
2449112,31085
2449112,31105
2449112,31140
2449112,752427
2449112,164385
2449112,879741
2449112,759917
2449112,993776
2449115,1595835
2449115,31140
2449115,1240661
2449115,432620
2449115,1649939
2449115,2184541
2449115,396253
2449115,1563316
2449117,783030
2449117,686175
2449117,31207
2449117,843045
2449119,428702
2449119,164383
2449119,1432242
2449119,31140
2449122,1516413
2449122,31115
2449122,30838
2449122,31140
2449122,428781
2449122,164383
2449123,783030
2449124,31384
2449124,1602814
2449124,783030
2449124,1424159
2449124,1629953
2449124,922107
2449125,2717480
2449125,31384
2449125,1629953
2449125,2568331
2449127,31384
2449127,1629953
2449127,922107
2449127,1744983
2449127,1424159
2449127,1109263
2449127,2449131
2449128,1595835
2449128,31056
2449128,1649939
2449129,31384
2449129,1629953
2449129,922107
2449131,820086
2449131,2519150
2449133,30838
2449133,30798
2449133,428781
2449133,31140
2449133,164383
2449133,1570334
2449133,2979924
2449135,31187
2449135,1542057
2449135,30974
2449135,1116745
2449135,30838
2449135,1139006
2482119,2448552
2486999,1638796
2486999,1647361
2487000,2486999
2487365,2448598
2487365,2487362
2487365,2126794
2487418,1595835
2487418,2184541
2487713,428702
2487713,1649939
2487713,2113683
2487713,2103631
2487713,1595835
2487713,2184541
2487713,731695
2487713,2127905
2487713,1475898
2487713,396253
2487713,31505
2487713,31056
2487713,2139572
2487713,31140
2487713,30838
2487713,1044683
2487713,1835464
2487713,2077176
2487713,3257131
2487713,3265946
2488216,428702
2488216,31342
2488216,1193215
2488291,31094
2488291,31115
2488291,2445264
2488291,31533
2488291,164385
2488292,752427
2488479,1704682
2488479,2327175
2488539,31212
2488543,428781
2488543,978659
2488543,811409
2488543,1725692
2488543,31085
2488543,31140
2488543,2449112
2488543,752427
2488544,686175
2488544,978659
2488544,811409
2488544,31140
2488544,2449112
2488544,2488543
2488544,2392532
2488544,834394
2488544,967908
2488544,432620
2488545,686175
2488613,2268295
2488613,2449131
2488613,31382
2488614,1629953
2488614,31384
2488615,942359
2488615,31115
2488660,2103631
2488660,30798
2488660,428781
2488660,1424159
2488660,31140
2488698,1083427
2488698,1560372
2488698,164383
2488698,1560373
2488698,1560374
2488698,31085
2488698,993776
2488698,978659
2488698,2726017
2488707,984703
2488707,1560372
2488707,1560374
2488707,31085
2488707,31140
2488707,31281
2488707,2201453
2488707,164383
2488707,1560371
2488707,2726017
2488714,31115
2488714,2488615
2488714,714613
2488714,30827
2488915,31105
2488915,428702
2488915,31311
2488915,31465
2488915,967908
2488915,31012
2488916,2354879
2488916,1704682
2488916,2223476
2488916,2176704
2488917,31212
2488918,31056
2488918,1649939
2488918,1722996
2488918,31384
2488918,1595835
2488918,922107
2488920,2367684
2488922,1173957
2488922,686175
2488922,884957
2488922,2491601
2488923,1475898
2489368,434326
2489368,31015
2489368,31017
2489368,31063
2489368,31187
2489368,1369785
2489368,31220
2489368,907631
2489368,428702
2489368,31465
2489368,117912
2489430,815175
2489430,31311
2489430,1424159
2489604,2328261
2489604,2348690
2489661,31063
2489668,31021
2489668,428072
2489668,30798
2489668,783526
2489668,31105
2489668,771096
2489668,31533
2489668,1294124
2489668,696150
2489668,3255231
2489668,1074600
2489668,3255447
2489694,686175
2489768,31115
2489780,31311
2489780,653520
2489780,31457
2489780,30897
2489780,1595835
2489780,31342
2489780,781676
2489780,2492349
2489780,1649939
2489780,686175
2489780,2449131
2489780,2519150
2489881,31311
2489939,30796
2489939,30838
2489949,30838
2489949,2489939
2489949,1595835
2489949,31164
2489949,1649939
2489949,2519150
2489949,2449131
2489949,1563316
2490008,30796
2490037,31115
2490037,2490008
2490112,31207
2490112,30838
2490126,1424159
2490126,30798
2490126,753323
2490126,31207
2490126,1798909
2490126,31311
2490126,1649939
2490126,2184541
2490126,2077176
2490126,31105
2490126,731728
2490126,396253
2490126,30795
2490126,1595835
2490126,2227618
2490126,31384
2490126,1629953
2490126,1599226
2490126,1549207
2490208,1109263
2490208,1058368
2490208,1595835
2490208,31227
2490208,2449131
2490222,2295088
2490222,822086
2490234,428781
2490234,686175
2490234,2274425
2490234,2159077
2490234,31384
2490343,30838
2490343,31384
2490343,1424159
2490343,30923
2490343,1744983
2490343,1629953
2490343,922107
2490443,30838
2490443,1106065
2490443,1106064
2490443,30923
2490443,1109265
2490443,31105
2490443,31297
2490443,1145618
2490443,1744983
2490443,2084532
2490443,2084534
2490443,2084533
2490443,2365963
2490443,31384
2490443,1629953
2490443,922107
2490455,2223476
2490455,2354879
2490455,1704682
2490455,2176704
2490571,31115
2490571,428702
2490571,1527051
2490571,714613
2490571,2448569
2490571,1596983
2490574,31231
2490574,30796
2490574,31000
2490574,31384
2490574,30827
2490574,1629953
2490698,1595835
2490698,2184541
2490698,1649939
2490698,1563316
2490698,2183040
2490717,940077
2490818,31371
2490818,2406280
2490818,31465
2490943,2488920
2491326,428702
2491492,686175
2491492,2398091
2491492,30838
2491492,1424159
2491492,31140
2491492,31063
2491492,428702
2491601,1173957
2491601,2491862
2491618,1365390
2491618,2251930
2491619,2400490
2491619,1365390
2491619,31465
2491619,2526223
2491619,2159846
2491619,1369785
2491635,30827
2491640,1424159
2491640,2491635
2491657,2400490
2491657,2400630
2491657,2400632
2491657,1365390
2491657,2491618
2491657,2251930
2491657,2526223
2491657,752747
2491657,2159846
2491657,1369785
2491657,3107928
2491657,1629953
2491657,31384
2491677,2448549
2491679,2400632
2491679,2400630
2491679,2400490
2491679,1365390
2491679,2491657
2491679,2526223
2491679,2159846
2491679,1369785
2491679,1629953
2491679,31384
2491691,942250
2491691,31340
2491705,428781
2491705,1424159
2491705,812679
2491705,2449131
2491710,2158202
2491710,1374261
2491800,1611834
2491800,31340
2491800,778946
2491862,1173957
2491881,2374880
2491881,30838
2491881,686175
2491881,164383
2491881,1424159
2491881,31140
2491881,1162548
2491881,993776
2491912,1595835
2491912,428702
2491945,686175
2491945,1259112
2491945,893871
2491949,1109263
2491974,2491968
2491976,2491974
2491976,2491968
2491980,164382
2491980,753323
2491980,1539006
2491980,1537363
2492011,912880
2492050,686175
2492050,31056
2492050,2110102
2492050,31384
2492050,1629953
2492050,922107
2492052,30838
2492052,1424159
2492052,31022
2492052,31105
2492052,31140
2492052,31311
2492052,31384
2492052,1629953
2492052,922107
2492052,1259116
2492052,843991
2492052,31470
2492052,31505
2492052,993776
2492325,1424159
2492325,1176420
2492325,786473
2492325,2173312
2492325,786474
2492325,31063
2492325,31140
2492325,786479
2492325,164383
2492325,877761
2492325,31105
2492325,31115
2492325,1148174
2492325,31465
2492349,1595835
2492349,31056
2492349,2107470
2492349,31342
2492349,1649939
2492349,31505
2492349,755399
2492562,428702
2492562,2448713
2492562,428781
2492575,2511519
2492575,2594272
2492689,1240652
2492689,30942
2492689,2448605
2492689,779179
2492689,1116745
2492689,31311
2492689,653520
2492689,31496
2492689,993776
2492689,2552862
2492689,759794
2492691,31115
2492691,2492689
2492691,2224124
2492895,31105
2492941,820086
2492941,428702
2492941,2159077
2492968,942250
2492968,686175
2492968,2186001
2492968,1999774
2492968,164383
2492968,30972
2492968,31212
2492968,2201453
2492968,428702
2492968,1441209
2492968,1649939
2492968,2333234
2492968,396253
2492968,1595835
2492968,31085
2492968,31140
2492968,31207
2492968,2184541
2493179,2448997
2493179,1294124
2493187,940077
2493187,164383
2493187,31055
2493187,652299
2493187,31140
2493187,715337
2493225,1259112
2493225,1424159
2493225,31004
2493225,31011
2493225,31384
2493225,1629953
2493225,922107
2493225,31140
2493225,2103631
2493225,653520
2493244,31115
2493244,31202
2493427,1602814
2493427,1424159
2493427,1595835
2493427,31056
2493427,31384
2493427,1629953
2493427,922107
2493427,1649939
2493427,2113683
2493427,31505
2493427,2107470
2493427,31140
2493554,31140
2493554,31533
2493554,31094
2493554,30746
2493554,31105
2493554,31508
2493554,1164120
2493684,30838
2493684,31014
2493684,31022
2493684,31115
2493684,31212
2493892,31063
2493892,1116745
2494023,822086
2494023,428702
2494023,2395527
2494023,2448736
2494023,2448587
2494023,31384
2494023,31393
2494023,2116269
2494024,2494023
2494024,428702
2494024,2395527
2494024,2448736
2494024,2448587
2494024,2116269
2494024,715337
2494024,940077
2494058,31384
2494058,922107
2494061,2494058
2494227,30838
2494227,31105
2494227,31384
2494227,1629953
2494227,922107
2494227,31505
2494227,2125156
2494227,791167
2494272,30795
2494272,714613
2494272,2488291
2494272,939345
2494272,2445264
2494272,31384
2494272,1629953
2494272,993776
2494272,686175
2494292,31508
2494292,793693
2494292,31202
2494292,31533
2494292,31105
2494292,31094
2494376,396253
2494376,2184541
2494383,31505
2494383,2498745
2494485,2354879
2494485,1704682
2494485,2176704
2494485,2223476
2494584,2176704
2494584,2223476
2494584,2354879
2494584,1704682
2494590,2354879
2494590,1704682
2494590,2176704
2494590,2223476
2494592,2354879
2494592,1704682
2494592,2176704
2494592,2223476
2494641,428781
2494641,30838
2494641,31311
2494641,31384
2494641,1629953
2494641,31465
2494641,31470
2494798,30796
2495151,31384
2495151,1629953
2495166,2021869
2495166,2492941
2495166,428702
2495166,2490234
2495166,2159077
2495424,31094
2495424,31533
2495424,1629953
2495424,31513
2495424,30746
2495424,30795
2495424,1595835
2495424,31115
2495424,1652874
2495424,31140
2495424,31164
2495424,2052696
2495424,31384
2495424,1649939
2495424,2184541
2495424,2493554
2495424,428702
2495424,922107
2495424,1164120
2495424,125910
2495424,31105
2495738,428702
2495738,942250
2495738,428781
2495738,1058368
2495738,1610741
2495738,796541
2495738,3228736
2495738,3209708
2495738,1206649
2495738,793693
2495738,759794
2495738,1116745
2495738,31105
2495738,31384
2495738,1629953
2495738,922107
2495774,1478537
2495774,1480944
2496047,428702
2496047,783030
2496226,2104648
2496226,2496505
2496307,1629953
2496307,30920
2496307,31384
2496307,2084532
2496307,2084533
2496307,2084534
2496307,821541
2496307,31056
2496307,428702
2496307,1261299
2496307,1214528
2496481,31311
2496481,31105
2496497,31384
2496497,1744983
2496497,1629953
2496497,922107
2496505,2104648
2496677,31094
2496677,31533
2496677,31384
2496677,1629953
2496677,30798
2496679,2496677
2496679,1629953
2496679,31384
2496679,432620
2496679,31140
2496679,2702004
2496712,31465
2496712,1365390
2496729,1109263
2496729,31505
2496729,428702
2496729,1610741
2496729,31465
2496729,31340
2496789,31115
2496789,30838
2496789,2493684
2496789,2158155
2496789,31384
2496789,1629953
2496789,31022
2496791,2116269
2496795,922107
2496795,31056
2496795,1595835
2496795,31513
2497025,31017
2497025,2496712
2497148,31022
2497161,1106065
2497161,30923
2497161,1106064
2497161,2548113
2497220,1441209
2497220,1109263
2497220,428781
2497611,31140
2497611,31207
2497611,1575320
2497618,2348690
2497618,2386319
2497618,2348691
2497618,428702
2497618,1721043
2497706,2149789
2497706,30838
2497706,686175
2497706,1424159
2497706,31022
2497706,31036
2497706,31140
2497706,814659
2497706,922107
2497706,889799
2497706,1116745
2497706,31384
2497706,2517231
2497706,31470
2497706,31014
2497741,686175
2497741,1656466
2497741,428702
2497741,1116745
2497789,686175
2497789,31063
2497789,31085
2497789,428702
2497799,30796
2497799,759794
2497876,752747
2497876,31305
2497876,31518
2497917,2175255
2497917,1127328
2497917,428702
2497917,31384
2497917,1629953
2497917,1116745
2497917,686175
2497917,812679
2497924,1193211
2497924,1595835
2497924,31140
2497924,1742064
2497924,972978
2497924,1649939
2497924,432620
2497924,2504958
2497951,396253
2497951,1595835
2497951,2494376
2497951,2184541
2497951,2113683
2498182,783030
2498182,2448564
2498182,3110735
2498360,30774
2498360,31384
2498360,1629953
2498360,1109263
2498360,30897
2498360,877968
2498360,922107
2498360,1721034
2498360,31470
2498360,30920
2498360,1441209
2498363,30863
2498363,31056
2498363,2497148
2498363,31081
2498363,31082
2498363,31105
2498363,31325
2498501,2208282
2498545,994359
2498545,31000
2498545,31115
2498545,1044686
2498549,1527051
2498549,31115
2498549,2498545
2498557,2498501
2498557,2208282
2498557,824026
2498557,117891
2498557,1544441
2498557,31085
2498565,31036
2498565,922107
2498565,2142160
2498565,31384
2498565,31470
2498573,2186761
2498573,30894
2498573,30920
2498573,164383
2498573,1424159
2498573,31105
2498573,31140
2498573,31311
2498573,31384
2498573,1629953
2498573,1596983
2498573,993776
2498573,783030
2498676,30778
2498676,1424159
2498676,1595835
2498676,31140
2498676,30798
2498676,569421
2498676,1596966
2498676,2113683
2498745,31505
2498877,820086
2498877,31115
2498877,164385
2498973,922107
2498973,428702
2498973,1629953
2498973,31384
2499041,821541
2499041,31056
2499041,1266109
2499041,31161
2499041,878131
2499041,31311
2499041,31488
2499041,31505
2499282,31063
2499282,31085
2499282,428702
2499282,1116745
2499282,31311
2499282,993776
2499282,783030
2499282,30897
2499282,808178
2499306,686175
2499401,31296
2499401,31295
2499442,31311
2499512,2448674
2499600,2128882
2499600,31105
2499600,1424159
2499600,1573080
2499600,1595835
2499600,791167
2499600,2166332
2499600,1744983
2499600,2128881
2499600,1336616
2499600,966926
2499600,31056
2499600,684385
2499600,1629953
2499600,31384
2499600,30838
2499600,31140
2499600,164383
2499600,1251595
2499600,31161
2499600,31311
2499600,2449131
2499600,2519150
2499600,1744980
2499600,845551
2499600,1649939
2499600,755294
2499600,922107
2499692,1744983
2499692,31384
2499692,1629953
2499692,922107
2499804,30796
2499804,31105
2499807,31311
2499807,30774
2499807,686175
2499807,1259112
2499807,2153199
2499807,2598331
2499807,2224312
2499952,31105
2499968,31384
2499968,684046
2499968,819174
2499968,31340
2499968,1629953
2499968,922107
2499968,796522
2499975,428702
2499975,164383
2499975,31140
2499976,1259112
2499976,164383
2499976,2381443
2499976,2499975
2500014,1369785
2500027,2184541
2500027,396253
2500051,686175
2500129,30774
2500129,30838
2500129,686175
2500129,2500051
2500129,31384
2500129,1629953
2500129,1214528
2500288,31014
2500288,2128882
2500288,31382
2500288,2128881
2500293,428781
2500293,714613
2500293,686175
2500293,2847386
2500293,759794
2500328,1655296
2500328,428702
2500377,31140
2500377,752427
2500377,1559116
2500377,428702
2500377,31384
2500377,31085
2500377,1629953
2500411,30796
2500416,1629953
2500416,30838
2500416,1259112
2500416,686175
2500416,922107
2500416,31384
2500416,884957
2500416,2701715
2500416,759794
2500494,834394
2500494,31384
2500494,1629953
2500494,1596983
2500494,31470
2500494,1109263
2500494,686175
2500494,843045
2500509,804502
2500513,30796
2500513,31263
2500513,31115
2502916,922107
2502916,30897
2502916,31384
2502916,30774
2502916,1721034
2502916,877968
2502916,30920
2502916,1629953
2502916,1109263
2502916,1441209
2502916,31470
2503237,1109263
2503305,834203
2503305,31105
2503305,1428039
2503305,31140
2503305,791167
2503307,834203
2503307,1178700
2503377,1086251
2503530,30796
2503609,31115
2503609,2505875
2503609,1849475
2503609,2701329
2503609,1574144
2503669,1116745
2503669,31296
2503780,2496679
2503780,31384
2503780,1629953
2503784,30798
2503784,786390
2503784,1259112
2503784,31115
2503784,2230166
2503784,30838
2503784,2503785
2503784,2503786
2503784,31384
2503785,2230166
2503786,2503785
2503786,786390
2503966,686175
2503966,30894
2503966,164383
2503966,31140
2503966,2503780
2503966,834394
2503966,972978
2503966,1579529
2503966,31384
2503966,1629953
2503966,922107
2504024,31384
2504024,1369785
2504024,1722989
2504024,1629953
2504254,31115
2504576,731728
2504576,1559116
2504576,31384
2504701,821541
2504701,31056
2504701,1266109
2504701,31161
2504701,878131
2504701,31311
2504701,31488
2504701,31505
2504707,30774
2504707,31488
2504958,1595835
2505005,31240
2505005,428702
2505005,772761
2505098,1127328
2505098,1369781
2505098,1369782
2505098,1369783
2505098,1369785
2505124,30838
2505124,30923
2505124,1424159
2505124,1595835
2505124,31056
2505124,2107470
2505124,1835464
2505124,715337
2505124,31384
2505124,1629953
2505124,922107
2505124,1649939
2505240,752427
2505240,30832
2505256,30838
2505256,746188
2505256,905987
2505256,31140
2505256,31296
2505256,428702
2505256,1116745
2505256,1784062
2505439,31384
2505439,922107
2505439,1629953
2505442,972978
2505442,653520
2505442,428702
2505442,31134
2505442,30795
2505442,921744
2505442,1602814
2505442,31384
2505442,1629953
2505442,2505439
2505442,922107
2505442,2577066
2505442,2577063
2505442,428781
2505442,1214528
2505444,164383
2505444,1543243
2505444,31140
2505444,686175
2505444,31465
2505463,786389
2505463,30838
2505463,31465
2505463,31105
2505463,1539007
2505463,2505439
2505463,1081900
2505463,2505442
2505463,786477
2505463,428702
2505655,31085
2505655,922107
2505655,31212
2505679,31212
2505875,994359
2505875,31000
2505875,1044686
2505875,31115
2506011,30796
2506011,31000
2506011,31263
2506011,2252655
2506011,30827
2506015,30798
2506015,31105
2506015,2506011
2506015,731729
2506015,31311
2506015,653520
2506015,31465
2506015,30838
2506015,922107
2506042,164383
2506042,814794
2506042,686175
2506042,1259112
2506042,31140
2506141,779926
2506141,31115
2506141,2021869
2506141,428702
2506141,1441209
2506141,30838
2506141,922107
2506141,31384
2506141,1629953
2506141,31505
2506141,752747
2506141,904768
2506141,683598
2506141,2449131
2506141,1835464
2506141,686175
2506143,1085020
2506231,1365390
2506231,2447733
2506231,1086251
2506231,30832
2506231,431944
2506231,31384
2506275,31140
2506275,1629953
2506275,31384
2506275,1649939
2506275,31505
2506275,1595835
2506275,2107470
2506275,1835464
2506275,31056
2506275,922107
2506543,2354879
2506543,1704682
2506543,2176704
2506576,1638796
2506576,1647361
2506576,31344
2506610,1638796
2506610,31344
2506610,1647361
2506611,2506610
2506637,428781
2506638,30815
2506638,31448
2506638,2506637
2506647,686175
2506647,2506637
2506647,2506638
2506657,1424159
2506657,1369781
2506657,1436440
2506657,31513
2506827,428702
2506827,2449131
2506827,986624
2506879,1647361
2506879,1638796
2507132,1369782
2507132,1369785
2507132,812548
2507132,31212
2507153,31115
2507153,31311
2507153,31140
2507153,686175
2507153,164383
2507153,732674
2507153,31202
2507153,967908
2507153,1109263
2507153,164382
2507153,779926
2507153,2140328
2507153,882509
2507153,1424159
2507153,1649939
2507153,1722996
2507153,31340
2507153,1595835
2507153,31056
2507153,1627061
2507153,1610743
2507153,1744980
2507153,896873
2507153,783030
2507153,31448
2507153,1641514
2507153,31055
2507153,31505
2507190,31384
2507190,2110102
2507190,922107
2507190,31056
2507190,1629953
2507191,31056
2507191,1595835
2507191,31505
2507221,1116745
2507315,31115
2507371,1595835
2507371,1649939
2507371,899822
2507374,2299779
2507374,31212
2507374,31384
2507547,2353652
2507550,1424159
2507550,2353652
2507550,1563941
2507550,31439
2507550,653520
2507550,770837
2507550,993776
2507550,2507547
2507550,2507551
2507551,2353652
2507551,2507547
2507554,2507547
2507554,2507550
2507554,2507551
2507554,2353652
2507554,1638796
2507554,1647361
2507556,1595835
2507556,2507554
2507556,2507555
2507556,1649939
2507556,2184541
2507556,1596966
2507556,2682762
2507556,2682767
2507667,30796
2507667,31115
2507767,30832
2507767,753323
2507767,31384
2507767,1629953
2507767,2603936
2507767,3419618
2507990,31015
2507990,31021
2507990,2400630
2507990,2400490
2507990,1365390
2507990,2491679
2507990,2491618
2507990,2491619
2507990,2491657
2507990,31465
2507990,2508004
2507990,2526223
2507990,2544993
2507990,2159846
2507990,1369785
2507990,2251930
2507990,2274275
2508004,31465
2508004,2400650
2508004,31015
2508004,2400655
2508004,31311
2508004,2400614
2508004,31021
2508004,2400630
2508004,428702
2508004,2544993
2508004,752747
2508045,2507767
2508045,30832
2508045,1629953
2508045,31212
2508045,31384
2508045,2571059
2508045,2603936
2508046,1629953
2508046,31470
2508046,1336616
2508046,31384
2508046,31085
2508086,31207
2508086,428702
2508086,893918
2508086,31296
2508118,30838
2508118,1629953
2508118,1542057
2508118,1178691
2508118,30894
2508118,31384
2508118,983694
2508127,2508118
2508127,30838
2508127,686175
2508127,1259112
2508127,2508541
2508127,834394
2508156,686175
2508156,1424159
2508156,1415650
2508156,31384
2508156,1629953
2508156,922107
2508156,2550981
2508350,1499587
2508350,1499595
2508350,1499596
2508350,2448544
2508352,1499587
2508352,1499595
2508352,1499596
2508352,2448544
2508411,1369785
2508411,3390075
2508540,939345
2508540,1475898
2508540,653520
2508541,2303429
2508541,31384
2508541,1629953
2508541,922107
2508541,31505
2508631,915007
2508631,2174415
2508631,2117031
2508631,428702
2508631,31311
2508631,1127328
2508638,1539011
2508638,31212
2508638,428702
2508638,31085
2508638,2204435
2508672,30832
2508672,31017
2508672,31212
2508672,2091815
2508703,686175
2508703,31105
2508703,428702
2508703,31311
2508703,1560394
2508704,31202
2508745,164383
2508745,732674
2508745,31115
2508745,31140
2508750,1161771
2508750,31212
2508750,1369785
2508750,1369780
2508750,1369783
2508750,31105
2508782,164383
2508782,1744983
2508782,1595835
2508782,2508598
2508782,31140
2508782,1629953
2508782,31384
2508782,922107
2508782,2341369
2508819,1424159
2508819,31055
2508819,1680929
2508819,31384
2508819,1629953
2508819,922107
2508819,2328947
2508819,2181365
2508825,31384
2508825,2508819
2508825,2084532
2508825,2084533
2508825,922107
2508825,31105
2509079,31311
2509079,31533
2509079,2272032
2509079,31225
2509079,686175
2509079,1535831
2509079,31384
2509079,1629953
2509079,31470
2509086,30774
2509086,884957
2509086,686175
2509086,896873
2509086,773828
2509086,1727973
2509086,1784058
2509086,31115
2509086,31202
2509086,715337
2509086,31311
2509086,653520
2509086,822233
2509086,2275630
2509086,752747
2509086,31022
2509086,31140
2509086,822086
2509100,31115
2509100,2492575
2509111,2492575
2509119,2509111
2509119,2492575
2509557,30796
2509819,993050
2509819,1975315
2509821,834394
2509821,1106065
2509821,1116745
2509821,30838
2509821,31207
2509821,31403
2509821,1106064
2509821,1424159
2509821,30923
2509821,31140
2509821,2103631
2509821,2128110
2509821,432620
2509864,31115
2509864,31533
2509864,125910
2509866,769173
2509866,31115
2509866,2509865
2509866,2509864
2509866,31533
2509866,738979
2509866,703259
2509868,913827
2509868,1093791
2509868,31022
2509868,2509865
2509868,31438
2509872,31115
2509872,2509865
2509872,2509868
2509872,2509864
2509901,31115
2509901,2510048
2509933,31063
2509933,31187
2509933,1369785
2509933,686175
2509933,31212
2509933,428702
2510003,2508540
2510003,1827391
2510003,653520
2510003,939345
2510003,1475898
2510006,779179
2510006,1629953
2510006,31387
2510006,30774
2510006,30972
2510006,31056
2510006,31311
2510006,2262407
2510006,993776
2510006,30838
2510006,686175
2510006,2110102
2510006,31140
2510006,31384
2510006,1229299
2510006,1817946
2510006,428702
2510006,31448
2510006,31382
2510006,922107
2510048,2510048
2510104,428781
2510104,396253
2510104,30838
2510104,2282328
2510104,31207
2510104,972978
2510104,737224
2510109,793693
2510109,882509
2510109,1369785
2510291,1649939
2510291,30871
2510291,31161
2510291,31311
2510291,829860
2510291,2449080
2510291,31055
2510291,1744983
2510291,1595835
2510291,31140
2510291,31465
2510291,2184541
2510291,31505
2510291,652299
2510291,878131
2510291,31387
2510291,2139572
2510291,396253
2510291,164383
2510291,1713453
2510291,899822
2510291,2328947
2510291,1835464
2510291,2077176
2510291,30798
2510291,1294116
2510291,922107
2510291,31164
2510291,2519150
2510291,2449131
2510291,30972
2510291,2178831
2510291,31384
2510291,2116269
2510291,31115
2510291,752427
2510291,31227
2510291,715337
2510291,1629953
2510291,837049
2510291,2081708
2510291,428702
2510291,1109263
2510291,428781
2510291,30942
2510291,2345127
2510291,1596966
2510291,31101
2510291,1652874
2510291,31105
2510291,2602513
2510291,1553966
2510291,2602509
2510291,1475898
2510291,2208887
2510291,1555643
2510291,1563316
2510291,2113683
2510291,1266109
2510291,1649937
2510291,1628270
2510291,3293062
2510291,2162334
2510291,1627061
2510291,2644259
2510291,1610743
2510291,3394137
2510466,686175
2510466,31085
2510466,1534568
2510466,2510461
2510466,783030
2510466,773828
2510466,1039693
2510466,1259112
2510466,2449131
2510572,31149
2510572,428781
2510572,793693
2510572,31105
2510598,31000
2510598,31105
2510598,30838
2510598,1102131
2510598,30827
2510910,1595835
2510910,31105
2510910,715337
2510965,428781
2510965,945617
2510965,994362
2510965,428702
2510965,993050
2510965,1721012
2510965,715337
2510965,2356729
2511036,2510291
2511036,1595835
2511036,2449080
2511036,164383
2511036,922107
2511036,1629953
2511036,396253
2511036,31105
2511036,31055
2511036,2328947
2511036,31311
2511036,31140
2511036,843045
2511036,899822
2511036,31465
2511036,428702
2511036,31384
2511036,30798
2511314,2601023
2511372,1835464
2511372,428702
2511372,1116745
2511372,31505
2511372,686175
2511415,31384
2511415,922107
2511415,1727973
2511415,686175
2511415,1629953
2511418,1595835
2511418,428702
2511418,1649939
2511606,2492575
2511776,686175
2511776,31384
2511776,1595835
2511776,2107470
2511776,31056
2511776,1649939
2511776,1629953
2511776,922107
2511795,30838
2511806,1638796
2511806,2511795
2511806,1647361
2511896,428702
2511896,770521
2511896,164383
2511896,2385655
2511896,31140
2511896,2375023
2511896,117912
2511896,31187
2511896,31097
2511896,31193
2511896,2226959
2511896,2398623
2511896,2128881
2511896,2128882
2511896,2577349
2511896,1369785
2511896,2750634
2511896,2449131
2512038,1638796
2512038,1647361
2512082,2310726
2512098,972978
2512098,31140
2512098,30796
2512098,912495
2512098,686175
2512098,31213
2512098,834394
2512098,31207
2512098,1629953
2512098,922107
2512098,31384
2512098,31115
2512098,31311
2512098,164383
2512098,428781
2512098,31105
2512104,30796
2512261,684046
2512261,31063
